throw_id,t,x_raw,y_raw,z_raw,vel_x_ground_truth,vel_y_ground_truth,vel_z_ground_truth,vel_x_measured,vel_y_measured,vel_z_measured
21,0.316666667,-0.06674069,0.08841092,0.272244474,-0.432772246,-4.071057615,-3.412861068,-0.528208264,-4.131915934,-3.368608577
21,0.333333333,-0.071287891,0.017286546,0.214664735,-0.432772246,-4.071057615,-3.56925197,-0.272832089,-4.267462423,-3.454784359
21,0.35,-0.075835093,-0.053837828,0.157084996,-0.432772246,-4.071057615,-3.725642872,-0.272832089,-4.267462423,-3.454784359
21,0.366666667,-0.090889522,-0.112885051,0.094074188,-0.432772246,-4.071057615,-3.882033775,-0.903265733,-3.542833408,-3.780648438
21,0.383333333,-0.131564393,-0.159591939,0.049132029,-0.432772246,-4.071057615,-4.038424677,-2.440492287,-2.802413291,-2.696529539
22,0,0.077429986,1.386668555,0.822454919,,,,0.058469185,-3.393670669,-0.821138844
22,0.016666667,0.078404472,1.330107378,0.808769272,0.11111212,-3.521378829,-0.87931261,0.058469185,-3.393670669,-0.821138844
22,0.033333333,0.080920628,1.272286898,0.795441941,0.11111212,-3.521378829,-1.007393924,0.150969352,-3.469228784,-0.799639828
22,0.05,0.082502747,1.216021144,0.777612432,0.11111212,-3.521378829,-1.135475238,0.094927112,-3.375945245,-1.069770538
22,0.066666667,0.08643632,1.158508389,0.759834657,0.11111212,-3.521378829,-1.263556551,0.236014363,-3.450765263,-1.066666514
22,0.083333333,0.089913793,1.09813907,0.73837526,0.11111212,-3.521378829,-1.391637865,0.20864842,-3.622159191,-1.287563812
22,0.1,0.089780051,1.038802843,0.714830965,0.11111212,-3.521378829,-1.519719179,-0.008024542,-3.560173616,-1.41265771
22,0.116666667,0.091897859,0.980815463,0.689453806,0.11111212,-3.521378829,-1.647800493,0.127068496,-3.479242769,-1.522629568
22,0.133333333,0.092697859,0.924313013,0.658813927,0.11111212,-3.521378829,-1.775881806,0.047999978,-3.390147022,-1.838392698
22,0.15,0.095201152,0.862547798,0.62665707,0.11111212,-3.521378829,-1.90396312,0.150197619,-3.705912881,-1.92941146
22,0.166666667,0.095037272,0.804172275,0.595400333,0.11111212,-3.521378829,-2.032044434,-0.009832809,-3.502531367,-1.875404228
22,0.183333333,0.096641962,0.74352564,0.55952882,0.11111212,-3.521378829,-2.160125748,0.096281406,-3.638798142,-2.152290788
22,0.2,0.101786399,0.684753059,0.521423746,0.11111212,-3.521378829,-2.288207062,0.308666212,-3.52635485,-2.286304395
22,0.216666667,0.102827626,0.626378196,0.480340443,0.11111212,-3.521378829,-2.416288375,0.062473598,-3.50249177,-2.464998183
22,0.233333333,0.106274186,0.56439611,0.438706292,0.11111212,-3.521378829,-2.544369689,0.206793633,-3.718925126,-2.498049084
22,0.25,0.108531001,0.506855069,0.395521964,0.11111212,-3.521378829,-2.672451003,0.135408847,-3.452462469,-2.591059642
22,0.266666667,0.110044558,0.449839728,0.350642598,0.11111212,-3.521378829,-2.800532317,0.090813464,-3.420920494,-2.692761966
22,0.283333333,0.115226977,0.38701361,0.300404364,0.11111212,-3.521378829,-2.92861363,0.310945145,-3.769567094,-3.014294052
22,0.3,0.115668836,0.330806972,0.252093642,0.11111212,-3.521378829,-3.056694944,0.026511515,-3.372398264,-2.898643342
22,0.316666667,0.116107847,0.270801559,0.199244182,0.11111212,-3.521378829,-3.184776258,0.026340656,-3.600324788,-3.170967561
22,0.333333333,0.122537318,0.211496049,0.14381199,0.11111212,-3.521378829,-3.312857572,0.385768285,-3.558330551,-3.325931549
22,0.35,0.123036218,0.158119157,0.09213464,0.11111212,-3.521378829,-3.440938885,0.029933992,-3.20261356,-3.100640985
22,0.366666667,0.095365418,0.114637879,0.043314498,0.11111212,-3.521378829,-3.569020199,-1.660248016,-2.608876642,-2.929208523
23,0,0.089453456,1.249772473,0.831065633,,,,0.308765133,-2.958512098,-1.305778734
23,0.016666667,0.094599542,1.200463939,0.809302654,0.146472241,-3.101107061,-1.253173931,0.308765133,-2.958512098,-1.305778734
23,0.033333333,0.101495298,1.148941486,0.789082916,0.146472241,-3.101107061,-1.373675836,0.413745342,-3.091347178,-1.213184275
23,0.05,0.103198678,1.095293794,0.765531864,0.146472241,-3.101107061,-1.494177742,0.102202801,-3.218861517,-1.413063136
23,0.066666667,0.106067572,1.041964089,0.740399479,0.146472241,-3.101107061,-1.614679648,0.172133673,-3.199782288,-1.50794309
23,0.083333333,0.109880908,0.989585282,0.710811189,0.146472241,-3.101107061,-1.735181553,0.22880013,-3.142728411,-1.775297383
23,0.1,0.117675381,0.934076085,0.679548726,0.146472241,-3.101107061,-1.855683459,0.467668382,-3.330551813,-1.875747751
23,0.116666667,0.119377035,0.883706962,0.646225825,0.146472241,-3.101107061,-1.976185364,0.10209923,-3.022147384,-1.999374114
23,0.133333333,0.12293387,0.828948431,0.609598679,0.146472241,-3.101107061,-2.09668727,0.213410135,-3.285511872,-2.19762873
23,0.15,0.127801317,0.776857372,0.574363827,0.146472241,-3.101107061,-2.217189175,0.292046819,-3.1254635,-2.114091118
23,0.166666667,0.13151265,0.72250444,0.535611737,0.146472241,-3.101107061,-2.337691081,0.222679988,-3.261175964,-2.325125425
23,0.183333333,0.106791986,0.685560038,0.506355389,0.146472241,-3.101107061,-2.458192987,-1.483239825,-2.216664134,-1.755380844
23,0.2,0.111988569,0.634464722,0.463004862,0.146472241,-3.101107061,-2.578694892,0.31179494,-3.065718906,-2.601031633
23,0.216666667,0.117502623,0.580274708,0.415022389,0.146472241,-3.101107061,-2.699196798,0.330843257,-3.251400874,-2.878948401
23,0.233333333,0.120331951,0.531245171,0.372574781,0.146472241,-3.101107061,-2.819698703,0.169759691,-2.941772225,-2.546856444
23,0.25,0.129996276,0.474812585,0.321665663,0.146472241,-3.101107061,-2.940200609,0.579859509,-3.38595517,-3.05454712
23,0.266666667,0.134161349,0.42113165,0.27058691,0.146472241,-3.101107061,-3.060702514,0.249904336,-3.220856102,-3.064725187
23,0.283333333,0.132972304,0.373034805,0.219803162,0.146472241,-3.101107061,-3.18120442,-0.071342685,-2.885810644,-3.047024828
23,0.3,0.143567088,0.317319542,0.166397264,0.146472241,-3.101107061,-3.301706326,0.63568707,-3.342915786,-3.204353927
23,0.316666667,0.146440895,0.266268696,0.110468567,0.146472241,-3.101107061,-3.422208231,0.172428388,-3.063050794,-3.355721771
23,0.333333333,0.153145716,0.211747306,0.044868556,0.146472241,-3.101107061,-3.542710137,0.402289246,-3.271283383,-3.93600067
24,0,0.053831822,1.159928239,0.856968339,,,,0.238184457,-3.563355942,-1.214279162
24,0.016666667,0.057801562,1.100538974,0.836730353,0.168280353,-3.511431081,-1.29297108,0.238184457,-3.563355942,-1.214279162
24,0.033333333,0.060818104,1.045388132,0.814881876,0.168280353,-3.511431081,-1.420047527,0.180992494,-3.309050495,-1.310908618
24,0.05,0.062453341,0.986978378,0.791059862,0.168280353,-3.511431081,-1.547123973,0.098114239,-3.504585237,-1.429320873
24,0.066666667,0.064922998,0.92847647,0.764283447,0.168280353,-3.511431081,-1.67420042,0.148179378,-3.510114515,-1.606584889
24,0.083333333,0.065057707,0.869687095,0.736522716,0.168280353,-3.511431081,-1.801276867,0.008082533,-3.527362442,-1.665643866
24,0.1,0.064990419,0.808875385,0.705343053,0.168280353,-3.511431081,-1.928353313,-0.004037267,-3.648702603,-1.870779747
24,0.116666667,0.072554558,0.750051935,0.669866064,0.168280353,-3.511431081,-2.05542976,0.45384837,-3.529407034,-2.128619361
24,0.133333333,0.073504065,0.6968876,0.636702658,0.168280353,-3.511431081,-2.182506207,0.056970394,-3.189860079,-1.98980438
24,0.15,0.076710246,0.635552501,0.596184925,0.168280353,-3.511431081,-2.309582653,0.192370874,-3.680105961,-2.431063959
24,0.166666667,0.077900207,0.576342968,0.559095892,0.168280353,-3.511431081,-2.4366591,0.071397668,-3.552571951,-2.225342008
24,0.183333333,0.078837649,0.517883495,0.51676073,0.168280353,-3.511431081,-2.563735547,0.056246503,-3.507568389,-2.540109708
24,0.2,0.083483344,0.460262146,0.471571194,0.168280353,-3.511431081,-2.690811993,0.278741732,-3.457280955,-2.711372161
24,0.216666667,0.086302004,0.398379158,0.426257456,0.168280353,-3.511431081,-2.81788844,0.169119598,-3.712979253,-2.718824234
24,0.233333333,0.089826472,0.340884309,0.377629346,0.168280353,-3.511431081,-2.944964887,0.211468049,-3.449690983,-2.917686657
24,0.25,0.092584246,0.283307112,0.328480089,0.168280353,-3.511431081,-3.072041333,0.165466424,-3.454631812,-2.94895539
24,0.266666667,0.097524719,0.222592619,0.274267774,0.168280353,-3.511431081,-3.19911778,0.296428407,-3.642869568,-3.252738903
24,0.283333333,0.101594017,0.164237425,0.219544143,0.168280353,-3.511431081,-3.326194227,0.244157906,-3.501311615,-3.283417844
24,0.3,0.103819415,0.104178651,0.163997599,0.168280353,-3.511431081,-3.453270674,0.133523872,-3.603526453,-3.332792653
24,0.316666667,0.106646096,0.056523045,0.112601387,0.168280353,-3.511431081,-3.58034712,0.169600868,-2.859336345,-3.0837727
24,0.333333333,0.114440451,-0.009397171,0.045574483,0.168280353,-3.511431081,-3.707423567,0.467661297,-3.955212972,-4.021614271
25,0,0.034312669,1.316199777,0.865302323,,,,-0.132106343,-3.141511841,-1.164627357
25,0.016666667,0.032110896,1.263841246,0.845891867,-0.037313026,-3.321961648,-1.132606914,-0.132106343,-3.141511841,-1.164627357
25,0.033333333,0.033719905,1.214520286,0.828274663,-0.037313026,-3.321961648,-1.274348477,0.096540487,-2.959257588,-1.057032218
25,0.05,0.029085317,1.15478539,0.807142458,-0.037313026,-3.321961648,-1.416090041,-0.278075249,-3.58409378,-1.267932307
25,0.066666667,0.027180963,1.102317064,0.782927987,-0.037313026,-3.321961648,-1.557831604,-0.114261275,-3.148099543,-1.452868308
25,0.083333333,0.027595695,1.048236335,0.754978477,-0.037313026,-3.321961648,-1.699573168,0.024883943,-3.244843777,-1.676970588
25,0.1,0.029705839,0.991177074,0.724368692,-0.037313026,-3.321961648,-1.841314731,0.12660863,-3.423555611,-1.836587088
25,0.116666667,0.026431011,0.939345731,0.693312968,-0.037313026,-3.321961648,-1.983056294,-0.196489686,-3.109880601,-1.863343416
25,0.133333333,0.023933693,0.882216698,0.657260805,-0.037313026,-3.321961648,-2.124797858,-0.14983905,-3.427741966,-2.163129788
25,0.15,0.026967573,0.826327481,0.621189753,-0.037313026,-3.321961648,-2.266539421,0.182032789,-3.353353056,-2.164263109
25,0.166666667,0.022165349,0.772946382,0.582889083,-0.037313026,-3.321961648,-2.408280985,-0.288133465,-3.202865908,-2.298040203
25,0.183333333,0.023375357,0.716447324,0.540971092,-0.037313026,-3.321961648,-2.550022548,0.072600531,-3.389943515,-2.515079449
25,0.2,0.019962332,0.662969537,0.499890629,-0.037313026,-3.321961648,-2.691764111,-0.204781525,-3.208667224,-2.464827786
25,0.216666667,0.022909088,0.60592785,0.448753711,-0.037313026,-3.321961648,-2.833505675,0.176805352,-3.422501169,-3.068215112
25,0.233333333,0.021608345,0.551170707,0.402133581,-0.037313026,-3.321961648,-2.975247238,-0.078044563,-3.285428601,-2.797207771
25,0.25,0.021930199,0.49322732,0.352062979,-0.037313026,-3.321961648,-3.116988802,0.019311212,-3.476603238,-3.004236133
25,0.266666667,0.020748029,0.43792899,0.299174162,-0.037313026,-3.321961648,-3.258730365,-0.070930191,-3.317899772,-3.17332905
25,0.283333333,0.020548648,0.380682347,0.243810739,-0.037313026,-3.321961648,-3.400471929,-0.011962834,-3.434798598,-3.32180534
25,0.3,0.020606376,0.324539378,0.185417962,-0.037313026,-3.321961648,-3.542213492,0.003463672,-3.368578161,-3.503566642
25,0.316666667,0.020664104,0.268396408,0.127025185,-0.037313026,-3.321961648,-3.683955055,0.003463672,-3.368578161,-3.503566642
25,0.333333333,0.025337799,0.209775584,0.063740405,-0.037313026,-3.321961648,-3.825696619,0.280421717,-3.517249433,-3.7970868
26,0,0.087603147,1.23777678,0.824554286,,,,0.518515028,-3.222008021,-1.161847787
26,0.016666667,0.096245065,1.184076646,0.805190156,0.274876119,-3.41759358,-1.328167803,0.518515028,-3.222008021,-1.161847787
26,0.033333333,0.097152182,1.123464948,0.78562659,0.274876119,-3.41759358,-1.44553901,0.054427029,-3.636701879,-1.173813947
26,0.05,0.100974586,1.067346106,0.762412127,0.274876119,-3.41759358,-1.562910217,0.229344274,-3.367130508,-1.392867783
26,0.066666667,0.108179277,1.009492099,0.736859775,0.274876119,-3.41759358,-1.680281424,0.432281426,-3.471240435,-1.53314116
26,0.083333333,0.113939142,0.951522439,0.705090723,0.274876119,-3.41759358,-1.797652631,0.345591885,-3.478179568,-1.906143088
26,0.1,0.115415319,0.896765364,0.675983641,0.274876119,-3.41759358,-1.915023839,0.088570651,-3.285424518,-1.746424929
26,0.116666667,0.118795135,0.838077287,0.640735981,0.274876119,-3.41759358,-2.032395046,0.202788947,-3.521284622,-2.114859623
26,0.133333333,0.126854384,0.781712323,0.605697035,0.274876119,-3.41759358,-2.149766253,0.48355498,-3.381897848,-2.102336725
26,0.15,0.127148828,0.722244099,0.568823176,0.274876119,-3.41759358,-2.26713746,0.017666612,-3.56809342,-2.212431544
26,0.166666667,0.135820961,0.664869556,0.526864922,0.274876119,-3.41759358,-2.384508667,0.52032798,-3.442472604,-2.517495267
26,0.183333333,0.1399679,0.609502229,0.48848438,0.274876119,-3.41759358,-2.501879874,0.248816309,-3.322039638,-2.302832479
26,0.2,0.142393227,0.551956018,0.444436728,0.274876119,-3.41759358,-2.619251081,0.145519674,-3.452772649,-2.64285913
26,0.216666667,0.147385597,0.494257655,0.40029585,0.274876119,-3.41759358,-2.736622288,0.299542151,-3.461901748,-2.648452688
26,0.233333333,0.152854539,0.438296476,0.355468795,0.274876119,-3.41759358,-2.853993495,0.328136565,-3.357670754,-2.689623285
26,0.25,0.163692484,0.380142377,0.304457306,0.274876119,-3.41759358,-2.971364703,0.650276669,-3.489245966,-3.060689392
26,0.266666667,0.166543234,0.323244705,0.254244731,0.274876119,-3.41759358,-3.08873591,0.171045013,-3.413860321,-3.012754473
26,0.283333333,0.17029998,0.266575265,0.200798391,0.274876119,-3.41759358,-3.206107117,0.225404753,-3.400166406,-3.206780414
26,0.3,0.176736403,0.209887648,0.147155165,0.274876119,-3.41759358,-3.323478324,0.386185374,-3.401256962,-3.21859354
26,0.316666667,0.181510429,0.15467182,0.092190466,0.274876119,-3.41759358,-3.440849531,0.286441564,-3.312949732,-3.297881923
26,0.333333333,0.163589306,0.110928152,0.04055096,0.274876119,-3.41759358,-3.558220738,-1.075267372,-2.624620082,-3.098370368
27,0,0.071425534,1.403190679,0.825117272,,,,0.109103914,-3.327052575,-1.016937866
27,0.016666667,0.073243933,1.347739803,0.808168308,0.18541821,-3.356940317,-1.048335499,0.109103914,-3.327052575,-1.016937866
27,0.033333333,0.075828078,1.293331607,0.789639209,0.18541821,-3.356940317,-1.175581648,0.155048682,-3.264491766,-1.11174593
27,0.05,0.077942924,1.237831818,0.771009345,0.18541821,-3.356940317,-1.302827796,0.126890759,-3.329987327,-1.117791831
27,0.066666667,0.08246081,1.187961916,0.747581379,0.18541821,-3.356940317,-1.430073945,0.271073181,-2.992194087,-1.405677965
27,0.083333333,0.084263605,1.128717628,0.723125263,0.18541821,-3.356940317,-1.557320094,0.108167718,-3.554657324,-1.467366939
27,0.1,0.085195333,1.074382035,0.697681487,0.18541821,-3.356940317,-1.684566243,0.05590367,-3.26013556,-1.526626574
27,0.116666667,0.088518753,1.018950567,0.669798562,0.18541821,-3.356940317,-1.811812392,0.199405186,-3.3258881,-1.672975523
27,0.133333333,0.094817047,0.962727441,0.637566128,0.18541821,-3.356940317,-1.939058541,0.377897642,-3.373387537,-1.933946043
27,0.15,0.095455412,0.905905887,0.602892642,0.18541821,-3.356940317,-2.06630469,0.038301914,-3.409293226,-2.080409158
27,0.166666667,0.097360374,0.85033601,0.567135803,0.18541821,-3.356940317,-2.193550839,0.114297716,-3.334192649,-2.145410308
27,0.183333333,0.101829447,0.792350951,0.528341439,0.18541821,-3.356940317,-2.320796988,0.268144367,-3.479103556,-2.327661871
27,0.2,0.103281528,0.737974865,0.488214639,0.18541821,-3.356940317,-2.448043137,0.087124853,-3.262565116,-2.407608004
27,0.216666667,0.108859472,0.680076392,0.447692745,0.18541821,-3.356940317,-2.575289286,0.334676657,-3.47390843,-2.431313597
27,0.233333333,0.111002113,0.623246563,0.398197807,0.18541821,-3.356940317,-2.702535435,0.128558477,-3.409789701,-2.969696334
27,0.25,0.117275771,0.569724522,0.355351425,0.18541821,-3.356940317,-2.829781584,0.376419449,-3.211322486,-2.570782907
27,0.266666667,0.119910981,0.509171103,0.307153839,0.18541821,-3.356940317,-2.957027733,0.15811263,-3.633205098,-2.891855116
27,0.283333333,0.121922821,0.454365439,0.257116953,0.18541821,-3.356940317,-3.084273882,0.120710399,-3.288339879,-3.002213184
27,0.3,0.123934661,0.399559774,0.207080067,0.18541821,-3.356940317,-3.211520031,0.120710399,-3.288339879,-3.002213184
27,0.316666667,0.128104682,0.342033051,0.151340372,0.18541821,-3.356940317,-3.33876618,0.250201257,-3.451603376,-3.344381656
27,0.333333333,0.133001621,0.288890772,0.09887157,0.18541821,-3.356940317,-3.466012329,0.29381632,-3.188536774,-3.148128124
28,0,0.044101612,1.333392487,0.813800666,,,,0.420095547,-3.642529681,-1.138037723
28,0.016666667,0.051103205,1.272683659,0.79483337,0.467199779,-3.596289861,-1.264879149,0.420095547,-3.642529681,-1.138037723
28,0.033333333,0.059999644,1.215002315,0.774420143,0.467199779,-3.596289861,-1.372487676,0.53378634,-3.460880671,-1.224793627
28,0.05,0.068225136,1.154210231,0.754320531,0.467199779,-3.596289861,-1.480096202,0.493529505,-3.647524992,-1.205976741
28,0.066666667,0.075622726,1.091060137,0.729598478,0.467199779,-3.596289861,-1.587704729,0.443855414,-3.789005663,-1.483323142
28,0.083333333,0.082173494,1.031474118,0.702594705,0.467199779,-3.596289861,-1.695313256,0.393046112,-3.575161163,-1.620226392
28,0.1,0.091012921,0.970165106,0.673627948,0.467199779,-3.596289861,-1.802921783,0.530365573,-3.678540721,-1.738005448
28,0.116666667,0.097507535,0.909390859,0.643764056,0.467199779,-3.596289861,-1.910530309,0.389676837,-3.646454807,-1.791833496
28,0.133333333,0.106845162,0.846193884,0.609562742,0.467199779,-3.596289861,-2.018138836,0.560257624,-3.791818474,-2.052078825
28,0.15,0.115114042,0.786427698,0.57357227,0.467199779,-3.596289861,-2.125747363,0.496132832,-3.585971207,-2.159428342
28,0.166666667,0.119922524,0.726715123,0.538732316,0.467199779,-3.596289861,-2.233355889,0.288508908,-3.582754494,-2.090397249
28,0.183333333,0.1297874,0.665945003,0.498243861,0.467199779,-3.596289861,-2.340964416,0.591892551,-3.646207178,-2.429307278
28,0.2,0.136145258,0.608333187,0.458758355,0.467199779,-3.596289861,-2.448572943,0.381471474,-3.456708935,-2.369130369
28,0.216666667,0.144587769,0.546350324,0.415331183,0.467199779,-3.596289861,-2.556181469,0.506550686,-3.718971805,-2.605630321
28,0.233333333,0.149975258,0.489341588,0.371700257,0.467199779,-3.596289861,-2.663789996,0.323249353,-3.420524152,-2.617855558
28,0.25,0.160123716,0.428552812,0.324815176,0.467199779,-3.596289861,-2.771398523,0.608907456,-3.647326596,-2.813104877
28,0.266666667,0.169879797,0.366840767,0.274800681,0.467199779,-3.596289861,-2.879007049,0.585364837,-3.702722691,-3.00086971
28,0.283333333,0.178719934,0.307344307,0.224424671,0.467199779,-3.596289861,-2.986615576,0.530408238,-3.569787572,-3.022560563
28,0.3,0.187352936,0.24614056,0.171018189,0.467199779,-3.596289861,-3.094224103,0.51798013,-3.672224838,-3.204388958
28,0.316666667,0.193160213,0.192633906,0.124592666,0.467199779,-3.596289861,-3.201832629,0.348436607,-3.210399226,-2.78553138
28,0.333333333,0.19896749,0.139127252,0.078167143,0.467199779,-3.596289861,-3.309441156,0.348436607,-3.210399226,-2.78553138
28,0.35,0.204774766,0.085620599,0.03174162,0.467199779,-3.596289861,-3.417049683,0.348436607,-3.210399226,-2.78553138
29,0,0.022281597,1.419732132,0.815383272,,,,0.266928843,-3.607222289,-0.891427991
29,0.016666667,0.026730411,1.35961176,0.800526139,0.16479624,-3.678764711,-1.103655361,0.266928843,-3.607222289,-0.891427991
29,0.033333333,0.027625615,1.30029541,0.781094246,0.16479624,-3.678764711,-1.235374654,0.053712236,-3.558981036,-1.165913571
29,0.05,0.031354551,1.239212381,0.758467989,0.16479624,-3.678764711,-1.367093947,0.223736151,-3.664981704,-1.35757541
29,0.066666667,0.036061872,1.181041636,0.736877972,0.16479624,-3.678764711,-1.498813239,0.282439235,-3.490244696,-1.295401049
29,0.083333333,0.036459899,1.117053298,0.711173057,0.16479624,-3.678764711,-1.630532532,0.023881663,-3.839300303,-1.542294905
29,0.1,0.039140618,1.055562694,0.682916339,0.16479624,-3.678764711,-1.762251825,0.160843107,-3.689436243,-1.695403068
29,0.116666667,0.041509272,0.996295293,0.653230556,0.16479624,-3.678764711,-1.893971118,0.142119277,-3.556044076,-1.781146938
29,0.133333333,0.041841074,0.936427062,0.619510878,0.16479624,-3.678764711,-2.02569041,0.019908085,-3.59209383,-2.023180732
29,0.15,0.048522577,0.872504122,0.583486123,0.16479624,-3.678764711,-2.157409703,0.400890172,-3.835376398,-2.161485257
29,0.166666667,0.049839778,0.809600494,0.545863328,0.16479624,-3.678764711,-2.289128996,0.07903206,-3.774217692,-2.257367725
29,0.183333333,0.051267512,0.747986473,0.506933967,0.16479624,-3.678764711,-2.420848289,0.085664076,-3.696841256,-2.335761666
29,0.2,0.05541337,0.686836571,0.461773833,0.16479624,-3.678764711,-2.552567581,0.24875145,-3.66899414,-2.709608055
29,0.216666667,0.056838644,0.626917233,0.418226563,0.16479624,-3.678764711,-2.684286874,0.085516457,-3.595160288,-2.612836178
29,0.233333333,0.064962806,0.565786002,0.374765647,0.16479624,-3.678764711,-2.816006167,0.487449705,-3.667873811,-2.607654928
29,0.25,0.063595842,0.502840957,0.327654603,0.16479624,-3.678764711,-2.94772546,-0.082017831,-3.776702697,-2.826662694
29,0.266666667,0.066232793,0.441796002,0.277494519,0.16479624,-3.678764711,-3.079444752,0.158217087,-3.662697307,-3.00960502
29,0.283333333,0.069048945,0.380283389,0.225091952,0.16479624,-3.678764711,-3.211164045,0.168969093,-3.690756812,-3.144153989
29,0.3,0.071303164,0.320233225,0.171621099,0.16479624,-3.678764711,-3.342883338,0.135253134,-3.603009828,-3.208251205
29,0.316666667,0.073557383,0.260183061,0.118150246,0.16479624,-3.678764711,-3.474602631,0.135253134,-3.603009828,-3.208251205
29,0.333333333,0.080710552,0.193184132,0.053101173,0.16479624,-3.678764711,-3.606321923,0.429190163,-4.019935734,-3.902944379
30,0,0.065363933,1.359431727,0.832004918,,,,0.057928786,-3.574405582,-1.027129592
30,0.016666667,0.066329413,1.299858301,0.814886092,0.250712574,-3.55676866,-1.156687909,0.057928786,-3.574405582,-1.027129592
30,0.033333333,0.069453081,1.241172083,0.795781866,0.250712574,-3.55676866,-1.284242329,0.18742007,-3.521173116,-1.146253546
30,0.05,0.075087414,1.188641287,0.774482026,0.250712574,-3.55676866,-1.411796749,0.338060007,-3.151847706,-1.2779904
30,0.066666667,0.075240747,1.123657509,0.750630341,0.250712574,-3.55676866,-1.539351169,0.009199963,-3.899026695,-1.431101111
30,0.083333333,0.076346544,1.065270674,0.723629011,0.250712574,-3.55676866,-1.666905589,0.066347864,-3.503210105,-1.620079817
30,0.1,0.080433042,1.008047442,0.696087362,0.250712574,-3.55676866,-1.794460008,0.24518983,-3.433393946,-1.65249892
30,0.116666667,0.085506464,0.944945694,0.664045083,0.250712574,-3.55676866,-1.922014428,0.304405342,-3.786104884,-1.922536738
30,0.133333333,0.089549296,0.887241299,0.629302138,0.250712574,-3.55676866,-2.049568848,0.242569942,-3.462263701,-2.084576679
30,0.15,0.091151909,0.82832246,0.595881356,0.250712574,-3.55676866,-2.177123268,0.096156756,-3.535130312,-2.00524692
30,0.166666667,0.096449794,0.76716188,0.556173326,0.250712574,-3.55676866,-2.304677688,0.317873076,-3.669634803,-2.382481812
30,0.183333333,0.10011478,0.706724466,0.515872762,0.250712574,-3.55676866,-2.432232108,0.219899212,-3.626244835,-2.418033864
30,0.2,0.106952143,0.650524783,0.475871247,0.250712574,-3.55676866,-2.559786528,0.410241777,-3.371980981,-2.4000909
30,0.216666667,0.110893716,0.589153572,0.430301755,0.250712574,-3.55676866,-2.687340948,0.236494371,-3.682272648,-2.734169481
30,0.233333333,0.115554543,0.531438843,0.38510523,0.250712574,-3.55676866,-2.814895368,0.279649629,-3.462883737,-2.711791542
30,0.25,0.121093114,0.472559077,0.337220495,0.250712574,-3.55676866,-2.942449788,0.332314259,-3.532785972,-2.87308409
30,0.266666667,0.128527287,0.409029156,0.285484146,0.250712574,-3.55676866,-3.070004208,0.446050377,-3.811795291,-3.104180965
30,0.283333333,0.12945054,0.352557817,0.23436954,0.250712574,-3.55676866,-3.197558628,0.055395145,-3.388280302,-3.066876334
30,0.3,0.138155438,0.293182824,0.180099387,0.250712574,-3.55676866,-3.325113048,0.52229389,-3.562499581,-3.256209157
30,0.316666667,0.141759234,0.235330297,0.125439387,0.250712574,-3.55676866,-3.452667468,0.216227742,-3.47115161,-3.279600039
30,0.333333333,0.145821981,0.178653975,0.070956841,0.250712574,-3.55676866,-3.580221888,0.243764846,-3.40057934,-3.268952754
